PCL_ID,ROAD,JUNCTION,POI_DENSIT,POP_DENSIT,MIXTURE,AMENITIES,ACCESSIBIL,A_TRANSPOR,A_AMENETIE,GDP,TERTIARY,INCOME,CITY_LEVEL,BUS,EDU,GOV,CVS,DCENTER,DSUBC,DRAIL,DTRAN,DGREEN,DMALL,DHOSPITAL,Y_DP_COMME,Y_LN_DP_CO,Y_HOUSINGP,Y_WEIBO,E_NAME,CITYID 
3462930,4969.59,34,104,7614,1.73874,16.75,77.187,102.251,67.162,33430.0,32.44,30481.6,2,10,5.0,3,49.0,3.0,274.607,203.089,1.414,57.201,1.0,0.0,33,3.497,0.0,128,Bayan Nur,71
3477469,8012.02,40,7,6833,0.840174,6.25,22.485,5.117,29.433,72678.0,78.66,41255.5,3,25,0.0,0,0.0,5.0,138.928,7.071,3.162,2.236,0.0,1.0,2,0.693,4636.0,9,Hohehot,58
3478303,5337.1,34,45,7419,1.67592,5.5,22.706,4.159,30.125,72678.0,78.66,41255.5,3,16,3.0,1,2.0,4.472,140.577,6.083,2.236,3.162,1.414,1.0,1,0.0,4636.0,16,Hohehot,58
3478304,7898.9,64,143,10735,1.61693,9.5,22.225,4.0,29.515,72678.0,78.66,41255.5,3,14,8.0,0,16.0,4.123,140.218,6.0,2.0,2.236,1.0,0.0,2,0.693,4636.0,46,Hohehot,58
3478305,8166.29,63,131,7019,1.60856,12.75,22.085,4.159,29.256,72678.0,78.66,41255.5,3,32,13.0,3,3.0,4.0,139.864,6.083,2.236,1.414,1.0,0.0,26,3.258,4636.0,52,Hohehot,58
3479140,5556.72,23,174,8548,1.19781,9.25,22.208,3.257,29.789,72678.0,78.66,41255.5,3,4,8.0,0,25.0,3.606,141.51,5.099,1.414,2.828,1.0,0.0,3,1.099,4636.0,48,Hohehot,58
3479141,7336.19,49,211,10832,1.55203,9.25,21.759,3.0,29.263,72678.0,78.66,41255.5,3,18,9.0,1,9.0,3.162,141.152,5.0,1.0,2.0,0.0,0.0,1,0.0,4636.0,63,Hohehot,58
3479142,8869.44,73,190,11495,1.49249,16.25,21.759,3.257,29.16,72678.0,78.66,41255.5,3,28,10.0,1,26.0,3.0,140.801,5.099,1.414,1.0,1.0,0.0,6,1.792,4636.0,74,Hohehot,58
3479143,8613.41,50,194,11495,1.26636,10.75,21.749,3.811,28.924,72678.0,78.66,41255.5,3,27,5.0,0,11.0,3.162,140.456,5.385,2.236,0.0,1.0,0.0,11,2.398,4636.0,82,Hohehot,58
3479144,7523.46,53,74,10085,1.5355,8.25,22.102,4.497,29.145,72678.0,78.66,41255.5,3,23,2.0,0,8.0,3.606,140.118,5.831,3.162,1.0,1.0,0.0,15,2.708,5037.0,58,Hohehot,58
3479145,14441.5,136,291,8490,1.75111,24.0,22.365,5.263,29.206,72678.0,78.66,41255.5,3,44,7.0,20,25.0,4.243,139.786,6.403,4.123,2.0,0.0,0.0,79,4.369,5037.0,213,Hohehot,58
3479970,11546.2,97,165,3422,1.55154,10.25,24.396,4.972,32.166,72678.0,78.66,41255.5,3,18,3.0,9,11.0,9.22,145.097,8.944,1.0,5.099,0.0,1.414,26,3.258,3947.0,224,Hohehot,58
3479971,6059.63,12,31,2115,1.12832,1.75,24.338,5.031,32.061,72678.0,78.66,41255.5,3,2,2.0,0,3.0,8.246,144.7,8.062,2.0,4.123,1.0,2.236,3,1.099,3947.0,35,Hohehot,58
3479973,4234.64,17,1,6236,0.0,4.5,23.9,5.202,31.38,72678.0,78.66,41255.5,3,15,0.0,0,3.0,6.325,143.924,6.403,4.0,2.236,3.0,1.414,2,0.693,7553.0,17,Hohehot,58
3479974,1980.96,5,19,9373,1.29836,2.5,23.404,4.828,30.834,72678.0,78.66,41255.5,3,5,2.0,0,3.0,5.385,143.544,5.657,4.0,1.414,2.828,1.0,1,0.0,7553.0,14,Hohehot,58
3479975,5561.58,32,91,9623,1.40894,7.0,22.806,4.0,30.329,72678.0,78.66,41255.5,3,8,4.0,0,16.0,4.472,143.171,5.0,3.0,1.0,2.0,1.0,8,2.079,7553.0,31,Hohehot,58
3479976,8297.24,66,169,10550,1.68175,8.75,22.185,3.236,29.765,72678.0,78.66,41255.5,3,9,4.0,5,17.0,3.606,142.804,4.472,2.0,1.414,1.0,0.0,2,0.693,4636.0,66,Hohehot,58
3479977,10810.4,96,485,11240,1.71761,25.25,21.804,2.562,29.501,72678.0,78.66,41255.5,3,41,14.0,4,42.0,2.828,142.443,4.123,1.0,2.236,0.0,0.0,7,1.946,4636.0,58,Hohehot,58
3479978,14021.7,139,667,11431,1.81817,36.75,21.509,2.0,29.312,72678.0,78.66,41255.5,3,75,16.0,12,44.0,2.236,142.088,4.0,0.0,2.236,0.0,0.0,76,4.331,4636.0,139,Hohehot,58
3479979,11059.2,112,659,11495,1.75997,35.25,21.468,2.562,29.031,72678.0,78.66,41255.5,3,60,14.0,15,52.0,2.0,141.739,4.123,1.0,1.414,0.0,0.0,73,4.29,4636.0,266,Hohehot,58
3479980,11200.5,92,230,14263,1.71453,23.5,21.586,3.236,28.927,72678.0,78.66,41255.5,3,55,4.0,1,34.0,2.236,141.397,4.472,2.0,1.0,0.0,0.0,70,4.249,5037.0,285,Hohehot,58
3479981,12590.1,114,352,11438,1.65304,16.75,22.043,4.0,29.261,72678.0,78.66,41255.5,3,41,6.0,1,19.0,2.828,141.06,5.0,3.0,1.414,1.0,0.0,78,4.357,5037.0,198,Hohehot,58
3479982,12792.1,115,266,9907,1.79645,26.5,22.365,5.263,29.206,72678.0,78.66,41255.5,3,39,8.0,34,25.0,4.243,139.786,6.403,4.123,2.0,0.0,0.0,99,4.595,5037.0,143,Hohehot,58
3479983,1059.29,5,2,7783,0.354453,4.75,23.09,6.085,29.892,72678.0,78.66,41255.5,3,0,1.0,0,18.0,5.0,139.46,7.071,5.099,3.0,1.0,1.0,22,3.091,5037.0,56,Hohehot,58
3480812,5850.6,51,56,10145,1.25225,13.0,22.578,3.702,30.128,72678.0,78.66,41255.5,3,23,1.0,1,27.0,4.123,144.101,4.243,3.162,0.0,1.414,1.0,7,1.946,7553.0,25,Hohehot,58
3480813,10219.0,78,298,10145,1.67164,23.25,22.106,2.921,29.78,72678.0,78.66,41255.5,3,79,4.0,2,8.0,3.162,143.736,3.606,2.236,1.0,1.0,0.0,54,3.989,7553.0,70,Hohehot,58
3480814,13330.1,124,533,10145,1.64316,34.5,21.741,2.288,29.523,72678.0,78.66,41255.5,3,72,11.0,6,49.0,2.236,143.377,3.162,1.414,2.0,0.0,0.0,63,4.143,7553.0,254,Hohehot,58
3480815,15400.7,173,763,11495,1.67565,27.25,21.61,2.0,29.453,72678.0,78.66,41255.5,3,57,9.0,7,36.0,1.414,143.024,3.0,1.0,2.828,0.0,0.0,295,5.687,4636.0,229,Hohehot,58
3480816,11936.3,109,643,11495,1.81016,42.75,21.642,2.288,29.383,72678.0,78.66,41255.5,3,68,18.0,11,74.0,1.0,142.678,3.162,1.414,2.236,1.0,0.0,301,5.707,4636.0,263,Hohehot,58
3480817,14850.3,160,729,14263,1.75944,50.25,21.656,2.921,29.15,72678.0,78.66,41255.5,3,133,13.0,15,40.0,1.414,142.338,3.606,2.236,2.0,0.0,0.0,1614,7.386,5037.0,389,Hohehot,58
3480818,11872.7,100,432,14263,1.88334,30.25,21.983,3.702,29.295,72678.0,78.66,41255.5,3,58,15.0,8,40.0,2.236,142.004,4.243,3.162,2.236,0.0,0.0,181,5.199,5037.0,480,Hohehot,58
3480819,10946.3,95,515,14185,1.80469,21.75,22.318,4.828,29.314,72678.0,78.66,41255.5,3,33,18.0,7,29.0,3.606,140.73,5.657,4.0,2.236,0.0,0.0,316,5.756,5037.0,375,Hohehot,58
3481647,10702.6,72,43,10095,1.50023,3.5,23.814,4.929,31.368,72678.0,78.66,41255.5,3,4,7.0,1,2.0,6.0,145.774,5.385,4.472,2.236,1.414,1.414,3,1.099,7553.0,20,Hohehot,58
3481648,5501.61,38,18,10145,1.17993,3.25,23.251,4.472,30.763,72678.0,78.66,41255.5,3,6,3.0,2,2.0,5.0,145.399,4.472,4.472,1.414,1.0,1.0,1,0.0,7553.0,22,Hohehot,58
3481649,7453.55,62,157,10145,1.19734,17.75,22.749,3.606,30.406,72678.0,78.66,41255.5,3,18,4.0,37,12.0,4.0,145.031,3.606,3.606,1.0,1.0,1.0,3,1.099,7553.0,63,Hohehot,58
3481650,10645.5,92,371,10145,1.77168,31.75,22.106,2.828,29.817,72678.0,78.66,41255.5,3,85,19.0,2,21.0,3.0,144.669,2.828,2.828,1.414,0.0,0.0,44,3.784,7553.0,150,Hohehot,58
3481651,10476.7,80,233,10145,1.76761,19.5,22.003,2.236,29.91,72678.0,78.66,41255.5,3,20,13.0,5,40.0,2.0,144.312,2.236,2.236,2.236,1.0,0.0,79,4.369,7553.0,211,Hohehot,58
3481652,13797.1,137,917,10145,1.83297,51.0,21.732,2.0,29.625,72678.0,78.66,41255.5,3,121,17.0,12,54.0,1.0,143.962,2.0,2.0,3.162,0.0,0.0,792,6.675,7553.0,322,Hohehot,58
3481653,9945.12,90,922,10145,1.80005,35.75,21.607,2.236,29.356,72678.0,78.66,41255.5,3,74,26.0,5,38.0,0.0,143.618,2.236,2.236,3.162,0.0,0.0,1097,7.0,7553.0,396,Hohehot,58
3481654,16595.3,155,684,14263,1.77794,32.5,21.991,2.828,29.656,72678.0,78.66,41255.5,3,54,26.0,13,37.0,1.0,143.279,2.828,2.828,3.0,1.0,0.0,786,6.667,5037.0,385,Hohehot,58
3481655,13195.1,112,544,14263,1.81246,43.75,22.189,3.606,29.622,72678.0,78.66,41255.5,3,92,35.0,8,40.0,2.0,142.948,3.606,3.606,3.162,0.0,0.0,834,6.726,5037.0,982,Hohehot,58
3481656,11888.3,110,390,12047,1.79633,26.0,22.541,4.562,29.733,72678.0,78.66,41255.5,3,38,38.0,7,21.0,3.162,141.676,5.0,4.123,2.828,1.0,0.0,264,5.576,5037.0,1086,Hohehot,58
3482485,14018.9,125,191,9454,1.55401,12.0,23.273,4.123,30.933,72678.0,78.66,41255.5,3,26,4.0,0,18.0,5.099,146.328,4.123,4.123,2.236,0.0,1.0,5,1.609,7553.0,47,Hohehot,58
3482486,9407.3,104,171,10145,1.40798,12.75,22.975,3.162,30.9,72678.0,78.66,41255.5,3,45,0.0,0,6.0,4.123,145.962,3.162,3.162,2.0,1.0,1.414,2,0.693,7553.0,42,Hohehot,58
3482487,6850.78,59,159,10145,1.49218,16.25,22.496,2.236,30.6,72678.0,78.66,41255.5,3,31,7.0,0,27.0,3.162,145.602,2.236,2.236,2.236,1.0,1.0,9,2.197,7553.0,53,Hohehot,58
3482488,10489.4,65,294,10145,1.85946,28.25,22.02,1.414,30.263,72678.0,78.66,41255.5,3,43,18.0,7,45.0,2.236,145.248,1.414,1.414,2.828,1.0,0.0,417,6.033,7553.0,315,Hohehot,58
3482489,12580.8,115,883,10145,1.87953,37.25,21.616,1.0,29.863,72678.0,78.66,41255.5,3,74,22.0,25,28.0,1.414,144.9,1.0,1.0,3.0,0.0,0.0,603,6.402,7553.0,465,Hohehot,58
3482490,13483.9,130,1237,9192,1.7673,53.75,21.65,1.414,29.744,72678.0,78.66,41255.5,3,142,10.0,25,38.0,1.0,144.558,1.414,1.414,3.162,0.0,0.0,7276,8.892,6814.0,874,Hohehot,58
3482491,11783.0,113,605,22634,1.86968,31.25,21.959,2.236,29.848,72678.0,78.66,41255.5,3,58,21.0,15,31.0,1.414,144.222,2.236,2.236,3.606,0.0,0.0,799,6.683,6301.0,518,Hohehot,58
3482492,14666.2,131,728,14263,1.78643,36.25,22.189,3.606,29.622,72678.0,78.66,41255.5,3,87,19.0,7,32.0,2.0,142.948,3.606,3.606,3.162,0.0,0.0,1173,7.067,5037.0,414,Hohehot,58
3482493,13351.1,141,621,14263,1.86079,29.0,22.596,4.472,29.845,72678.0,78.66,41255.5,3,52,28.0,10,26.0,3.0,142.622,4.472,4.472,3.606,0.0,0.0,784,6.664,5037.0,658,Hohehot,58
3482494,12485.7,112,574,13655,1.78196,20.5,23.188,5.385,30.309,72678.0,78.66,41255.5,3,33,19.0,3,27.0,4.0,142.303,5.385,5.385,4.243,1.0,0.0,708,6.562,5037.0,576,Hohehot,58
3482495,13031.0,97,319,12250,1.82582,16.5,23.284,5.0,30.598,72678.0,78.66,41255.5,3,28,12.0,5,21.0,5.0,141.989,5.0,5.0,5.0,0.0,1.0,373,5.922,5037.0,141,Hohehot,58
3483323,8822.42,64,155,10130,1.14346,6.25,23.254,3.0,31.356,72678.0,78.66,41255.5,3,10,5.0,0,10.0,4.472,146.895,3.0,3.0,3.0,1.414,1.0,11,2.398,7553.0,39,Hohehot,58
3483325,11135.3,71,180,10145,1.8887,28.0,21.893,1.0,30.25,72678.0,78.66,41255.5,3,79,5.0,3,25.0,2.828,146.185,1.0,1.0,2.236,0.0,0.0,155,5.043,7553.0,204,Hohehot,58
3483326,10728.0,86,604,9192,1.7812,43.5,21.439,0.0,30.015,72678.0,78.66,41255.5,3,111,7.0,13,43.0,2.236,145.839,0.0,0.0,2.0,0.0,0.0,74,4.304,6814.0,287,Hohehot,58
3483327,14643.3,145,546,9192,1.91573,45.25,21.676,1.0,29.947,72678.0,78.66,41255.5,3,95,28.0,17,41.0,2.0,145.499,1.0,1.0,2.236,0.0,0.0,1622,7.391,6814.0,500,Hohehot,58
3483328,21283.3,164,922,9192,1.90067,44.0,22.176,2.0,30.246,72678.0,78.66,41255.5,3,79,34.0,21,42.0,2.236,145.165,2.0,2.0,2.828,1.0,0.0,910,6.813,6814.0,418,Hohehot,58
3483329,12854.0,120,827,22634,1.86255,41.0,22.368,3.162,30.05,72678.0,78.66,41255.5,3,65,22.0,15,62.0,2.236,143.892,3.162,3.162,4.123,0.0,0.0,1850,7.523,6301.0,468,Hohehot,58
3483330,10062.6,89,663,14263,1.68192,27.75,22.778,4.123,30.241,72678.0,78.66,41255.5,3,51,13.0,5,42.0,3.162,143.569,4.123,4.123,4.472,0.0,0.0,1348,7.206,5037.0,344,Hohehot,58
3483331,12557.9,100,557,14263,1.82996,34.25,23.339,5.0,30.675,72678.0,78.66,41255.5,3,57,28.0,15,37.0,4.123,143.252,5.0,5.0,5.0,1.0,0.0,841,6.735,5037.0,335,Hohehot,58
3483332,16787.9,158,519,12349,1.69825,22.5,23.312,4.243,30.939,72678.0,78.66,41255.5,3,41,6.0,7,36.0,5.099,142.941,4.243,4.243,5.657,1.0,0.0,167,5.118,5037.0,202,Hohehot,58
3484161,4444.46,31,67,8138,1.72554,4.25,22.943,2.118,31.273,72678.0,78.66,41255.5,3,8,3.0,3,3.0,4.243,147.472,2.236,2.0,2.236,1.414,1.0,44,3.784,7553.0,20,Hohehot,58
3484162,10969.8,91,218,10145,1.85273,27.0,22.282,1.414,30.628,72678.0,78.66,41255.5,3,72,7.0,4,25.0,3.606,147.122,1.414,1.414,1.414,1.0,0.0,22,3.091,7553.0,69,Hohehot,58
3484163,10689.2,120,288,9192,1.79206,14.75,21.992,1.0,30.388,72678.0,78.66,41255.5,3,23,19.0,7,10.0,3.162,146.779,1.0,1.0,1.0,1.0,0.0,16,2.773,6814.0,181,Hohehot,58
3484164,11231.8,105,482,9192,1.82748,33.5,22.098,1.414,30.371,72678.0,78.66,41255.5,3,76,14.0,5,39.0,3.0,146.441,1.414,1.414,1.414,1.0,0.0,383,5.948,6814.0,426,Hohehot,58
3484165,16856.0,191,680,9192,1.72198,20.75,22.426,2.236,30.502,72678.0,78.66,41255.5,3,51,13.0,4,15.0,3.162,146.11,2.236,2.236,2.236,1.0,0.0,364,5.897,6814.0,211,Hohehot,58
3484166,15839.9,148,704,9192,1.68738,21.5,22.467,3.0,30.254,72678.0,78.66,41255.5,3,49,8.0,8,21.0,2.828,144.838,3.0,3.0,3.606,0.0,0.0,265,5.58,6814.0,122,Hohehot,58
3484167,10794.0,87,607,22634,1.84169,22.75,23.085,4.0,30.719,72678.0,78.66,41255.5,3,41,6.0,19,25.0,3.606,144.516,4.0,4.0,4.472,0.0,1.0,939,6.845,6301.0,365,Hohehot,58
3484168,13238.4,119,520,22634,1.84802,24.75,23.429,4.472,31.012,72678.0,78.66,41255.5,3,67,12.0,7,13.0,4.472,144.201,4.472,4.472,5.385,0.0,1.0,6166,8.727,6301.0,427,Hohehot,58
3484169,10446.5,96,506,11339,1.7856,41.25,23.259,3.606,31.12,72678.0,78.66,41255.5,3,99,22.0,2,42.0,5.385,143.892,3.606,3.606,6.325,0.0,0.0,1023,6.93,5037.0,236,Hohehot,58
3484997,9667.16,45,54,6101,0.975299,2.0,23.87,2.303,32.497,72678.0,78.66,41255.5,3,7,1.0,0,0.0,5.657,148.762,3.606,1.0,3.0,2.828,2.236,1,0.0,7553.0,12,Hohehot,58
3484999,10347.0,58,177,9120,1.4568,11.75,22.883,1.825,31.307,72678.0,78.66,41255.5,3,38,3.0,0,6.0,4.472,148.061,2.236,1.414,1.0,2.0,1.0,2,0.693,6814.0,65,Hohehot,58
3485000,8608.88,60,97,9192,1.40289,5.0,22.549,2.0,30.768,72678.0,78.66,41255.5,3,9,5.0,1,5.0,4.123,147.719,2.0,2.0,0.0,1.0,1.0,36,3.584,6814.0,295,Hohehot,58
3485001,11230.2,85,293,9192,1.68267,20.0,22.408,2.236,30.477,72678.0,78.66,41255.5,3,47,8.0,2,23.0,4.0,147.384,2.236,2.236,1.0,0.0,0.0,234,5.455,6814.0,149,Hohehot,58
3485002,11013.1,73,444,9192,1.79555,25.5,22.426,2.236,30.502,72678.0,78.66,41255.5,3,61,20.0,2,19.0,3.162,146.11,2.236,2.236,2.236,1.0,0.0,343,5.838,6814.0,801,Hohehot,58
3485003,9952.28,78,597,9192,1.72293,22.75,22.839,3.162,30.71,72678.0,78.66,41255.5,3,36,14.0,1,40.0,3.606,145.784,3.162,3.162,3.162,0.0,1.0,443,6.094,6814.0,177,Hohehot,58
3485004,11649.5,105,369,9192,1.81616,16.75,23.44,4.123,31.166,72678.0,78.66,41255.5,3,27,16.0,7,17.0,4.243,145.465,4.123,4.123,4.123,1.0,1.0,60,4.094,6814.0,173,Hohehot,58
3485005,12428.2,83,292,19541,1.71502,12.5,23.5,4.123,31.25,72678.0,78.66,41255.5,3,12,11.0,1,26.0,5.0,145.152,4.123,4.123,5.099,1.0,0.0,220,5.394,6301.0,148,Hohehot,58
3485006,11153.0,83,119,12196,1.67757,11.5,23.44,3.162,31.552,72678.0,78.66,41255.5,3,8,4.0,3,31.0,5.831,144.845,3.162,3.162,6.083,0.0,1.0,35,3.555,6301.0,166,Hohehot,58
3485007,13260.8,116,153,11620,1.57059,33.0,23.601,2.236,32.148,72678.0,78.66,41255.5,3,95,1.0,25,11.0,6.708,144.544,2.236,2.236,7.071,1.0,1.414,363,5.894,6301.0,157,Hohehot,58
3485835,8843.11,58,11,5658,0.749797,7.5,23.633,1.803,32.365,72678.0,78.66,41255.5,3,29,0.0,1,0.0,5.831,149.345,3.606,0.0,2.236,3.0,1.414,3,1.099,7553.0,234,Hohehot,58
3485836,9966.09,81,93,8910,1.75446,5.5,23.28,2.081,31.76,72678.0,78.66,41255.5,3,12,5.0,0,5.0,5.385,149.0,3.162,1.0,1.414,2.0,1.0,4,1.386,6814.0,58,Hohehot,58
3485837,13288.6,85,175,9192,1.55189,23.5,23.109,2.5,31.352,72678.0,78.66,41255.5,3,40,4.0,45,5.0,5.099,148.661,3.0,2.0,1.0,1.0,1.0,377,5.932,6814.0,88,Hohehot,58
3504357,7888.35,33,11,6668,0.847503,2.5,26.93,4.308,35.979,34554.0,45.71,29133.3,2,5,2.0,0,3.0,6.325,163.248,7.616,1.0,3.0,6.325,1.0,1,0.0,0.0,10,Ulanqab,72
3505187,11518.0,78,120,3854,1.53793,2.25,26.418,3.662,35.52,34554.0,45.71,29133.3,2,5,3.0,1,0.0,5.099,164.402,6.325,1.0,2.0,5.099,1.0,7,1.946,0.0,30,Ulanqab,72
3505188,8459.62,47,102,3869,1.20132,5.25,26.532,4.061,35.52,34554.0,45.71,29133.3,2,6,0.0,5,10.0,5.385,163.417,6.708,1.414,2.0,5.385,1.414,4,1.386,0.0,61,Ulanqab,72
3505189,10350.5,58,154,6878,1.5785,2.5,26.682,4.724,35.466,34554.0,45.71,29133.3,2,4,2.0,4,0.0,5.831,162.432,7.211,2.236,2.236,5.831,1.0,1,0.0,0.0,22,Ulanqab,72
3506018,12206.2,103,123,7093,1.30043,20.75,26.263,4.034,35.154,34554.0,45.71,29133.3,2,25,7.0,38,13.0,4.472,163.591,5.831,2.236,1.0,4.472,2.236,4,1.386,0.0,56,Ulanqab,72
3506019,13633.6,74,168,7189,1.79534,9.25,26.465,4.616,35.204,34554.0,45.71,29133.3,2,10,5.0,20,2.0,5.0,162.607,6.403,2.828,1.414,5.0,2.0,11,2.398,0.0,32,Ulanqab,72
3506848,12060.1,109,163,5745,1.65539,9.25,26.253,4.631,34.902,34554.0,45.71,29133.3,2,18,2.0,16,1.0,4.243,162.788,5.657,3.606,1.0,4.243,2.236,29,3.367,0.0,42,Ulanqab,72
3508499,3884.79,20,4,4545,0.424048,1.0,25.072,2.0,34.301,34554.0,45.71,29133.3,2,4,0.0,0,0.0,1.414,167.093,2.0,2.0,1.0,1.0,1.0,1,0.0,0.0,5,Ulanqab,72
3508500,6545.8,30,136,7189,1.74621,4.0,24.941,2.236,34.022,34554.0,45.71,29133.3,2,12,0.0,3,1.0,1.0,166.111,2.236,2.236,1.0,1.0,1.0,2,0.693,0.0,29,Ulanqab,72
3508503,8018.13,39,200,7189,1.56312,8.25,25.836,4.472,34.381,34554.0,45.71,29133.3,2,11,5.0,9,8.0,3.162,163.169,4.472,4.472,1.414,3.162,1.0,10,2.303,0.0,149,Ulanqab,72
3509325,4847.52,25,27,7189,1.29035,4.25,25.131,1.207,34.701,34554.0,45.71,29133.3,2,12,5.0,0,0.0,2.0,168.268,1.414,1.0,2.236,1.0,0.0,1,0.0,0.0,14,Ulanqab,72
3509326,9177.14,44,131,7189,1.67858,7.25,24.529,1.0,33.94,34554.0,45.71,29133.3,2,14,5.0,2,8.0,1.0,167.287,1.0,1.0,1.414,0.0,0.0,2,0.693,0.0,13,Ulanqab,72
3509327,9261.33,52,378,5767,1.61872,16.0,24.305,1.414,33.461,34554.0,45.71,29133.3,2,24,3.0,2,35.0,0.0,166.307,1.414,1.414,1.0,0.0,0.0,8,2.079,0.0,67,Ulanqab,72
3509328,10562.9,95,289,6414,1.66959,9.25,24.828,2.236,33.865,34554.0,45.71,29133.3,2,10,5.0,2,20.0,1.0,165.327,2.236,2.236,1.0,1.0,1.0,12,2.485,0.0,36,Ulanqab,72
3509329,12033.6,107,509,7189,1.80934,25.5,25.155,3.162,33.952,34554.0,45.71,29133.3,2,40,17.0,16,29.0,2.0,164.347,3.162,3.162,1.414,2.0,0.0,18,2.89,0.0,70,Ulanqab,72
3509330,5021.22,42,183,7189,1.75187,8.5,25.836,4.123,34.521,34554.0,45.71,29133.3,2,6,4.0,5,19.0,3.0,163.368,4.123,4.123,2.236,3.0,1.0,62,4.127,0.0,103,Ulanqab,72
3509331,3546.61,8,14,7183,1.17113,1.75,26.488,5.099,35.043,34554.0,45.71,29133.3,2,2,2.0,0,3.0,4.0,162.388,5.099,5.099,2.828,4.0,2.0,4,1.386,0.0,33,Ulanqab,72
3562416,7151.23,40,201,2761,1.7489,8.0,92.859,65.276,103.892,105689.0,46.12,41527.2,2,0,4.0,21,7.0,124.31,307.059,130.553,0.0,87.092,0.0,1.0,1,0.0,0.0,63,Baotou,59
3727504,8419.48,56,159,12866,1.39849,16.5,69.681,112.652,52.492,37947.0,36.6,37408.6,2,22,2.0,7,35.0,2.0,259.048,225.304,0.0,1.414,0.0,0.0,17,2.833,0.0,70,Chifeng,61
3727505,5348.3,23,15,7804,1.15875,5.5,69.925,112.778,52.784,37947.0,36.6,37408.6,2,6,2.0,2,12.0,2.236,258.683,224.555,1.0,1.0,1.0,1.0,26,3.258,0.0,78,Chifeng,61
3727745,5574.77,32,20,2641,1.72055,6.75,71.525,115.365,53.989,37947.0,36.6,37408.6,2,16,4.0,2,5.0,5.099,261.847,229.73,1.0,1.0,1.0,1.0,20,2.996,0.0,102,Chifeng,61
3727746,9972.62,50,142,2185,0.884624,17.25,70.938,114.487,53.518,37947.0,36.6,37408.6,2,42,1.0,1,25.0,4.123,261.467,228.974,0.0,2.0,0.0,0.0,11,2.398,0.0,64,Chifeng,61
3727747,9922.71,47,62,3677,1.82747,14.25,71.21,114.61,53.85,37947.0,36.6,37408.6,2,28,7.0,4,18.0,3.162,261.09,228.219,1.0,3.0,1.0,1.0,11,2.398,0.0,113,Chifeng,61
3727748,6982.59,37,125,3045,1.70279,5.75,71.003,114.733,53.512,37947.0,36.6,37408.6,2,10,3.0,4,6.0,2.236,260.716,227.466,2.0,3.606,1.0,0.0,7,1.946,0.0,51,Chifeng,61
3727749,12611.9,125,411,12677,1.66734,17.75,70.531,114.065,53.118,37947.0,36.6,37408.6,2,34,7.0,8,22.0,1.414,260.346,226.716,1.414,2.828,1.0,0.0,62,4.127,0.0,164,Chifeng,61
3727750,12149.3,99,726,12866,1.81694,34.75,70.026,113.483,52.643,37947.0,36.6,37408.6,2,44,21.0,30,44.0,1.0,259.979,225.967,1.0,2.236,0.0,0.0,352,5.864,0.0,390,Chifeng,61
3727751,6530.74,42,147,12866,1.64999,17.5,70.095,113.317,52.806,37947.0,36.6,37408.6,2,12,9.0,3,46.0,1.414,259.615,225.22,1.414,2.0,1.0,0.0,32,3.466,0.0,117,Chifeng,61
3727752,5596.84,14,11,12775,1.22494,1.75,70.407,113.356,53.228,37947.0,36.6,37408.6,2,2,0.0,0,5.0,2.236,259.255,224.475,2.236,2.236,1.414,1.0,1,0.0,0.0,8,Chifeng,61
3727993,5477.48,38,19,2856,1.61767,4.75,71.466,115.315,53.926,37947.0,36.6,37408.6,2,10,2.0,1,6.0,4.0,262.393,229.63,1.0,2.236,1.0,0.0,4,1.386,0.0,23,Chifeng,61
3727994,8909.77,45,96,4120,1.69859,6.75,71.496,115.146,54.036,37947.0,36.6,37408.6,2,12,8.0,2,5.0,3.0,262.017,228.878,1.414,3.162,1.0,1.0,30,3.401,0.0,53,Chifeng,61
3727995,12137.9,91,346,21090,1.77456,28.25,70.985,114.564,53.554,37947.0,36.6,37408.6,2,40,11.0,23,39.0,2.0,261.645,228.127,1.0,4.123,0.0,0.0,27,3.296,0.0,165,Chifeng,61
3727996,13388.4,112,362,3296,1.72155,26.25,70.751,114.189,53.376,37947.0,36.6,37408.6,2,56,7.0,11,31.0,1.0,261.276,227.379,1.0,3.606,0.0,1.0,121,4.796,0.0,1081,Chifeng,61
3727997,13230.4,91,904,12866,1.68438,38.25,70.101,113.316,52.814,37947.0,36.6,37408.6,2,74,19.0,18,42.0,0.0,260.91,226.632,0.0,3.162,0.0,0.0,246,5.505,0.0,643,Chifeng,61
3727998,13186.4,84,624,12866,1.78423,26.0,70.205,113.444,52.91,37947.0,36.6,37408.6,2,22,17.0,19,46.0,1.0,260.548,225.887,1.0,3.0,0.0,0.0,148,4.997,0.0,393,Chifeng,61
3727999,8909.34,48,51,12796,1.68954,8.75,70.499,113.572,53.27,37947.0,36.6,37408.6,2,12,3.0,7,13.0,2.0,260.188,225.144,2.0,3.162,1.0,0.0,3,1.099,0.0,114,Chifeng,61
3728245,9708.54,66,233,20486,1.842,22.25,71.439,114.395,54.256,37947.0,36.6,37408.6,2,36,7.0,19,27.0,2.236,262.574,228.79,0.0,4.472,1.0,1.0,33,3.497,0.0,127,Chifeng,61
